,report.entry-url,assertion.code,report.base-taxonomy,report.document-type,assertion.run-date,report.accepted-timestamp,report.accession,entity.code,entity.name,assertion.type
631,http://www.sec.gov/Archives/edgar/data/1683131/000160706224000061/forz093023form10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2024-02-13,2024-02-12 21:27:00,0001607062-24-000061,0001683131,"FORZA INNOVATIONS, INC.",0099
632,http://www.sec.gov/Archives/edgar/data/1580149/000152013824000069/bivi-20231231_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-13,2024-02-12 18:30:00,0001520138-24-000069,0001580149,BioVie Inc.,0099
633,http://www.sec.gov/Archives/edgar/data/1868640/000095017024013887/rdzn-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-13,2024-02-12 16:30:00,0000950170-24-013887,0001868640,ROADZEN INC.,0099
634,http://www.sec.gov/Archives/edgar/data/34903/000003490324000032/frt-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-13,2024-02-12 16:14:00,0000034903-24-000032,0000034903,Federal Realty Investment Trust,0099
635,http://www.sec.gov/Archives/edgar/data/216228/000021622824000020/itt-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-08-02,2024-02-12 15:54:00,0000216228-24-000020,0000216228,ITT INC.,0099
636,http://www.sec.gov/Archives/edgar/data/26172/000002617224000012/cmi-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-13,2024-02-12 15:24:00,0000026172-24-000012,0000026172,CUMMINS INC.,0099
637,http://www.sec.gov/Archives/edgar/data/1857910/000159991624000052/drfs_q324o.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-13,2024-02-12 13:01:00,0001599916-24-000052,0001857910,"Japan Food Tech Holdings, Inc.",0099
638,http://www.sec.gov/Archives/edgar/data/1396536/000107997324000217/duos_s1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-13,2024-02-12 12:24:00,0001079973-24-000217,0001396536,"Duos Technologies Group, Inc.",0099
639,http://www.sec.gov/Archives/edgar/data/1751707/000160706224000057/unxp123123form10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2024-02-13,2024-02-12 09:57:00,0001607062-24-000057,0001751707,United Express Inc.,0099
640,http://www.sec.gov/Archives/edgar/data/700815/000070081524000006/sofe-form_10.htm,DQC.US.0099.9533,US GAAP 2022,10-12G,2024-02-13,2024-02-12 09:26:00,0000700815-24-000006,0000700815,"SOAFEE, INC.",0099
641,http://www.sec.gov/Archives/edgar/data/1435812/000151597124000020/arem10q123123.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-13,2024-02-09 17:47:00,0001515971-24-000020,0001435812,Arem Pacific Corporation,0099
642,http://www.sec.gov/Archives/edgar/data/1995416/000149315224005764/forms-4.htm,DQC.US.0099.9533,US GAAP 2023,S-4,2024-02-13,2024-02-09 17:31:00,0001493152-24-005764,0001995416,"New Arena Holdco, Inc.",0099
643,http://www.sec.gov/Archives/edgar/data/1853044/000182912624000858/aeriestech_s1a2.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-13,2024-02-09 16:09:00,0001829126-24-000858,0001853044,"Aeries Technology, Inc.",0099
644,http://www.sec.gov/Archives/edgar/data/1624140/000101738624000018/jmkj_2023dec31-10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-13,2024-02-09 14:49:00,0001017386-24-000018,0001624140,"CORETAG, INC.",0099
645,http://www.sec.gov/Archives/edgar/data/1141284/000121390024011847/fs12024a1_actelis.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-13,2024-02-09 09:33:00,0001213900-24-011847,0001141284,"Actelis Networks, Inc.",0099
646,http://www.sec.gov/Archives/edgar/data/1862463/000121390024011641/fs42024a1_insightacq.htm,DQC.US.0099.9533,US GAAP 2023,S-4/A,2024-02-14,2024-02-08 16:45:00,0001213900-24-011641,0001862463,Insight Acquisition Corp. /DE,0099
647,http://www.sec.gov/Archives/edgar/data/1504461/000150446124000009/ngl-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-13,2024-02-08 16:20:00,0001504461-24-000009,0001504461,NGL Energy Partners LP,0099
648,http://www.sec.gov/Archives/edgar/data/7789/000000778924000009/asb-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-13,2024-02-08 16:17:00,0000007789-24-000009,0000007789,Associated Banc-Corp,0099
649,http://www.sec.gov/Archives/edgar/data/889971/000165495424001495/lpth_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-13,2024-02-08 16:10:00,0001654954-24-001495,0000889971,"LIGHTPATH TECHNOLOGIES, INC.",0099
650,http://www.sec.gov/Archives/edgar/data/55785/000005578524000018/kmb-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-14,2024-02-08 14:51:00,0000055785-24-000018,0000055785,KIMBERLY-CLARK CORPORATION,0099
651,http://www.sec.gov/Archives/edgar/data/1894954/000190359624000059/xpon_s-1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-14,2024-02-07 16:35:00,0001903596-24-000059,0001894954,EXPION360 INC.,0099
652,http://www.sec.gov/Archives/edgar/data/1842566/000165495424001437/airsp_s1.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2024-08-02,2024-02-07 14:15:00,0001654954-24-001437,0001842566,"AIRSHIP AI HOLDINGS, INC.",0099
653,http://www.sec.gov/Archives/edgar/data/1759424/000147793224000574/evil_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-07,2024-02-07 06:02:00,0001477932-24-000574,0001759424,"EVIL EMPIRE DESIGNS, INC.",0099
654,http://www.sec.gov/Archives/edgar/data/1936756/000119983524000066/nbh-forms_1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-06,2024-02-06 17:00:00,0001199835-24-000066,0001936756,"NEXT BRIDGE HYDROCARBONS, INC.",0099
655,http://www.sec.gov/Archives/edgar/data/1843656/000165495424001398/amao_s1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-06,2024-02-06 16:14:00,0001654954-24-001398,0001843656,ROYALTY MANAGEMENT HOLDING CORPORATION,0099
656,http://www.sec.gov/Archives/edgar/data/1897982/000189798224000011/azpn-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-08-02,2024-02-06 16:07:00,0001897982-24-000011,0001897982,"ASPEN TECHNOLOGY, INC.",0099
657,http://www.sec.gov/Archives/edgar/data/921082/000092108224000006/hiw-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-06,2024-02-06 16:05:00,0000921082-24-000006,0000921082,"HIGHWOODS PROPERTIES, INC.",0099
658,http://www.sec.gov/Archives/edgar/data/1951222/000119380524000131/e619212_f1-sealsq.htm,DQC.US.0099.9533,US GAAP 2023,F-1,2024-02-05,2024-02-05 17:24:00,0001193805-24-000131,0001951222,SEALSQ,0099
659,http://www.sec.gov/Archives/edgar/data/1840102/000152013824000055/spec_s1.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2024-02-05,2024-02-05 17:08:00,0001520138-24-000055,0001840102,"Specificity, Inc.",0099
660,http://www.sec.gov/Archives/edgar/data/101829/000010182924000008/rtx-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-02-05,2024-02-05 16:17:00,0000101829-24-000008,0000101829,RTX CORPORATION,0099
661,http://www.sec.gov/Archives/edgar/data/1849058/000121390024010052/fs42024a2_cloverleafcap.htm,DQC.US.0099.9533,US GAAP 2023,S-4/A,2024-02-05,2024-02-05 16:10:00,0001213900-24-010052,0001849058,Clover Leaf Capital Corp.,0099
662,http://www.sec.gov/Archives/edgar/data/1357878/000147237524000005/ixform10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-05,2024-02-05 15:07:00,0001472375-24-000005,0001357878,"REGENEREX PHARMA, INC.",0099
663,http://www.sec.gov/Archives/edgar/data/724004/000143774924003053/mlab20231231_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-05,2024-02-05 08:01:00,0001437749-24-003053,0000724004,MESA LABORATORIES INC /CO,0099
664,http://www.sec.gov/Archives/edgar/data/100493/000010049324000014/tsn-20231230.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-05,2024-02-05 07:34:00,0000100493-24-000014,0000100493,"TYSON FOODS, INC.",0099
665,http://www.sec.gov/Archives/edgar/data/1599407/000121390024009742/ea192664-s1a1_1847hold.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-02,2024-02-02 17:27:00,0001213900-24-009742,0001599407,1847 Holdings LLC,0099
666,http://www.sec.gov/Archives/edgar/data/34956/000165495424001252/tenx_s1a.htm,DQC.US.0099.9533,US GAAP 2022,S-1/A,2024-02-02,2024-02-02 17:24:00,0001654954-24-001252,0000034956,"Tenax Therapeutics, Inc.",0099
667,http://www.sec.gov/Archives/edgar/data/1882781/000159991624000049/c2blockq224.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-02,2024-02-02 15:18:00,0001599916-24-000049,0001882781,"C2 Blockchain,Inc.",0099
668,http://www.sec.gov/Archives/edgar/data/1789192/000149315224004673/forms-1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-02-02,2024-02-02 10:00:00,0001493152-24-004673,0001789192,"N2OFF, Inc.",0099
669,http://www.sec.gov/Archives/edgar/data/1347491/000153949724000190/n2666_x19-10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-02,2024-02-01 17:49:00,0001539497-24-000190,0001347491,ALEXANDER TECH CORP.,0099
670,http://www.sec.gov/Archives/edgar/data/1702015/000159991624000046/aisq3_24.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-01,2024-02-01 16:37:00,0001599916-24-000046,0001702015,"AIS
HOLDINGS GROUP, INC.",0099
671,http://www.sec.gov/Archives/edgar/data/1842138/000190359624000052/form10ka_wrapspeed.htm,DQC.US.0099.9533,US GAAP 2023,10-K/A,2024-02-01,2024-02-01 14:37:00,0001903596-24-000052,0001842138,WarpSpeed Taxi Inc.,0099
672,http://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-08-02,2024-02-01 12:09:00,0001501585-24-000007,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC.",0099
673,http://www.sec.gov/Archives/edgar/data/1231339/000147793224000492/asre_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-02-01,2024-02-01 06:19:00,0001477932-24-000492,0001231339,"Astra Energy, Inc.",0099
674,http://www.sec.gov/Archives/edgar/data/1894954/000190359624000045/xpon_s-1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-01-31,2024-01-31 17:30:00,0001903596-24-000045,0001894954,EXPION360 INC.,0099
675,http://www.sec.gov/Archives/edgar/data/1967621/000121390024008526/f20f2023_alphatech.htm,DQC.US.0099.9533,US GAAP 2023,20-F,2024-01-31,2024-01-31 17:22:00,0001213900-24-008526,0001967621,Alpha Technology Group Ltd,0099
676,http://www.sec.gov/Archives/edgar/data/829224/000082922424000013/sbux-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-30,2024-01-30 16:13:00,0000829224-24-000013,0000829224,Starbucks Corporation,0099
677,http://www.sec.gov/Archives/edgar/data/1885849/000188584924000003/tflm_10k2023_amend.htm,DQC.US.0099.9533,US GAAP 2023,10-K/A,2024-01-30,2024-01-30 10:56:00,0001885849-24-000003,0001885849,TOFLA MEGALINE INC.,0099
678,http://www.sec.gov/Archives/edgar/data/1892480/000147793224000437/hemp_s1.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2024-01-29,2024-01-29 16:56:00,0001477932-24-000437,0001892480,"Hempacco Co., Inc.",0099
679,http://www.sec.gov/Archives/edgar/data/1701261/000147793224000432/fami_20f.htm,DQC.US.0099.9533,US GAAP 2023,20-F,2024-01-29,2024-01-29 16:06:00,0001477932-24-000432,0001701261,"Farmmi, Inc.",0099
680,http://www.sec.gov/Archives/edgar/data/1842138/000190359624000038/wrapspeed_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-29,2024-01-29 15:19:00,0001903596-24-000038,0001842138,WarpSpeed Taxi Inc.,0099
681,http://www.sec.gov/Archives/edgar/data/38777/000003877724000006/ben-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-29,2024-01-29 08:43:00,0000038777-24-000006,0000038777,"FRANKLIN RESOURCES, INC.",0099
682,http://www.sec.gov/Archives/edgar/data/1842138/000190359624000036/form10k_wrapspeed.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-01-26,2024-01-26 16:25:00,0001903596-24-000036,0001842138,WarpSpeed Taxi Inc.,0099
683,http://www.sec.gov/Archives/edgar/data/1806904/000121390024006994/f20f2023_ezgotech.htm,DQC.US.0099.9533,US GAAP 2023,20-F,2024-01-26,2024-01-26 16:23:00,0001213900-24-006994,0001806904,"EZGO
Technologies Ltd.",0099
684,http://www.sec.gov/Archives/edgar/data/1836875/000121390024006663/fs12024a1_nuvveholding.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-01-26,2024-01-25 21:51:00,0001213900-24-006663,0001836875,NUVVE HOLDING CORP.,0099
685,http://www.sec.gov/Archives/edgar/data/1318268/000175392624000160/g083886_10-k.htm,DQC.US.0099.9533,US GAAP 2022,10-K,2024-01-25,2024-01-25 16:44:00,0001753926-24-000160,0001318268,Madison Technologies Inc.,0099
686,http://www.sec.gov/Archives/edgar/data/1133421/000113342124000006/noc-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-01-25,2024-01-25 16:02:00,0001133421-24-000006,0001133421,NORTHROP GRUMMAN CORP /DE/,0099
687,http://www.sec.gov/Archives/edgar/data/1546853/000147793224000359/skky_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-01-25,2024-01-25 12:38:00,0001477932-24-000359,0001546853,"SKKYNET CLOUD SYSTEMS, INC.",0099
688,http://www.sec.gov/Archives/edgar/data/1936756/000119983524000050/nbh-forms_1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-01-25,2024-01-25 12:38:00,0001199835-24-000050,0001936756,"NEXT BRIDGE HYDROCARBONS, INC.",0099
689,http://www.sec.gov/Archives/edgar/data/1108645/000147793224000351/cipi_s1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-01-24,2024-01-24 17:20:00,0001477932-24-000351,0001108645,CORRELATE ENERGY CORP.,0099
690,http://www.sec.gov/Archives/edgar/data/1440153/000109690624000100/bkhu-20231031.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-24,2024-01-24 12:12:00,0001096906-24-000100,0001440153,"Bakhu Holdings, Corp.",0099
691,http://www.sec.gov/Archives/edgar/data/1855631/000149315224003523/forms-1.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2024-01-24,2024-01-23 21:59:00,0001493152-24-003523,0001855631,AERWINS Technologies Inc.,0099
692,http://www.sec.gov/Archives/edgar/data/1894954/000190359624000030/xpon_s-1.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2024-01-23,2024-01-23 17:30:00,0001903596-24-000030,0001894954,EXPION360 INC.,0099
693,http://www.sec.gov/Archives/edgar/data/1818674/000160706224000037/sybe123123form10q.htm,DQC.US.0099.9533,US GAAP 2022,10-Q,2024-01-23,2024-01-23 15:04:00,0001607062-24-000037,0001818674,SYBLEU INC.,0099
694,http://www.sec.gov/Archives/edgar/data/1939696/000121390024005420/ff12024_etao.htm,DQC.US.0099.9533,US GAAP 2023,F-1,2024-01-23,2024-01-22 20:56:00,0001213900-24-005420,0001939696,"ETAO International Co., Ltd.",0099
695,http://www.sec.gov/Archives/edgar/data/1675634/000147793224000315/pixy_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-22,2024-01-22 17:25:00,0001477932-24-000315,0001675634,"SHIFTPIXY, INC.",0099
696,http://www.sec.gov/Archives/edgar/data/1442492/000119983524000042/lrdc-10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-22,2024-01-22 15:40:00,0001199835-24-000042,0001442492,"Laredo Oil, Inc.",0099
697,http://www.sec.gov/Archives/edgar/data/1435812/000151597124000011/arem10k063023.htm,DQC.US.0099.9533,US GAAP 2023,10-K/A,2024-01-22,2024-01-22 08:21:00,0001515971-24-000011,0001435812,Arem Pacific Corporation,0099
698,http://www.sec.gov/Archives/edgar/data/91668/000165495424000774/sodi_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-19,2024-01-19 17:14:00,0001654954-24-000774,0000091668,"SOLITRON DEVICES, INC.",0099
699,http://www.sec.gov/Archives/edgar/data/1502152/000116169724000049/form_10-k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-01-19,2024-01-19 17:13:00,0001161697-24-000049,0001502152,GlobeStar Therapeutics Corp,0099
700,http://www.sec.gov/Archives/edgar/data/1411168/000137647424000042/dug-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-01-18,2024-01-18 10:39:00,0001376474-24-000042,0001411168,Dutch Oven Gold Group Inc.,0099
701,http://www.sec.gov/Archives/edgar/data/1411168/000137647424000041/dug-20230930.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-18,2024-01-18 10:36:00,0001376474-24-000041,0001411168,Dutch Oven Gold Group Inc.,0099
702,http://www.sec.gov/Archives/edgar/data/772263/000139390524000018/nich-20231130.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-18,2024-01-17 18:55:00,0001393905-24-000018,0000772263,NITCHES INC.,0099
703,http://www.sec.gov/Archives/edgar/data/925661/000109690624000067/seci-20231231.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-17,2024-01-17 13:28:00,0001096906-24-000067,0000925661,"SECTOR 10, Inc.",0099
704,http://www.sec.gov/Archives/edgar/data/1288750/000165495424000665/tlrs_10ka.htm,DQC.US.0099.9533,US GAAP 2023,10-K/A,2024-01-17,2024-01-17 12:38:00,0001654954-24-000665,0001288750,TIMBERLINE RESOURCES CORPORATION,0099
705,http://www.sec.gov/Archives/edgar/data/1683131/000160706224000030/forz063023form10k.htm,DQC.US.0099.9533,US GAAP 2022,10-K,2024-01-17,2024-01-17 10:33:00,0001607062-24-000030,0001683131,"FORZA INNOVATIONS, INC.",0099
706,http://www.sec.gov/Archives/edgar/data/1853044/000182912624000227/aeriestech_s1a.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-01-17,2024-01-16 21:58:00,0001829126-24-000227,0001853044,"Aeries Technology, Inc.",0099
707,http://www.sec.gov/Archives/edgar/data/1417926/000149315224002505/forms-4.htm,DQC.US.0099.9533,US GAAP 2023,S-4,2024-01-16,2024-01-16 17:29:00,0001493152-24-002505,0001417926,"NAYA BIOSCIENCES, INC.",0099
708,http://www.sec.gov/Archives/edgar/data/1493712/000139390524000014/cmxc-20231130.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-16,2024-01-16 17:01:00,0001393905-24-000014,0001493712,STIMCELL ENERGETICS INC.,0099
709,http://www.sec.gov/Archives/edgar/data/1497649/000190359624000016/gstx_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-01-16,2024-01-16 17:00:00,0001903596-24-000016,0001497649,GRAPHENE & SOLAR TECHNOLOGIES LTD,0099
710,http://www.sec.gov/Archives/edgar/data/1504678/000165495424000626/loop_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-16,2024-01-16 16:11:00,0001654954-24-000626,0001504678,"Loop Industries, Inc.",0099
711,http://www.sec.gov/Archives/edgar/data/1498148/000116169724000035/form_10-q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-16,2024-01-16 15:59:00,0001161697-24-000035,0001498148,ARTIFICIAL     INTELLIGENCE TECHNOLOGY SOLUTIONS INC.,0099
712,http://www.sec.gov/Archives/edgar/data/1575295/000147793224000188/alid_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-16,2024-01-16 15:41:00,0001477932-24-000188,0001575295,Allied Corp.,0099
713,http://www.sec.gov/Archives/edgar/data/1605331/000166357724000009/abqq10q_113023.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-16,2024-01-16 14:45:00,0001663577-24-000009,0001605331,AB International Group Corp.,0099
714,http://www.sec.gov/Archives/edgar/data/1647822/000149315224002374/form10-q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-16,2024-01-16 11:47:00,0001493152-24-002374,0001647822,"Jingbo Technology, Inc.",0099
715,http://www.sec.gov/Archives/edgar/data/895665/000149315224002270/form10-q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-16,2024-01-12 17:41:00,0001493152-24-002270,0000895665,"CLEARDAY, INC.",0099
716,http://www.sec.gov/Archives/edgar/data/1383088/000147793224000156/cyca_10k.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-01-12,2024-01-12 16:30:00,0001477932-24-000156,0001383088,CYTTA CORP.,0099
717,http://www.sec.gov/Archives/edgar/data/1680132/000139390524000008/csui-20231130.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-12,2024-01-12 15:50:00,0001393905-24-000008,0001680132,CANNABIS SUISSE CORP.,0099
718,http://www.sec.gov/Archives/edgar/data/1464865/000147793224000145/accredited_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-12,2024-01-12 12:35:00,0001477932-24-000145,0001464865,"Accredited Solutions, Inc.",0099
719,http://www.sec.gov/Archives/edgar/data/1468978/000147793224000134/sitsf_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-11,2024-01-11 17:03:00,0001477932-24-000134,0001468978,"SOUTHERN ITS INTERNATIONAL, INC.",0099
720,http://www.sec.gov/Archives/edgar/data/1522222/000118518524000064/cls20231130_10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-11,2024-01-11 16:01:00,0001185185-24-000064,0001522222,"CLS HOLDINGS USA, INC.",0099
721,http://www.sec.gov/Archives/edgar/data/1346022/000106299324000789/form10q.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-11,2024-01-11 15:38:00,0001062993-24-000789,0001346022,ENERTOPIA CORP.,0099
722,http://www.sec.gov/Archives/edgar/data/1977837/000197783724000003/alixo_10q30112023.htm,DQC.US.0099.9533,US GAAP 2023,10-Q,2024-01-10,2024-01-10 08:16:00,0001977837-24-000003,0001977837,ALIXO-YOLLOO CORP.,0099
723,http://www.sec.gov/Archives/edgar/data/1850391/000121465924000453/wtb17241s1a7.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-01-09,2024-01-09 09:55:00,0001214659-24-000453,0001850391,WISDOMTREE BITCOIN FUND,0099
724,http://www.sec.gov/Archives/edgar/data/1850391/000121465924000371/wtbs1a6.htm,DQC.US.0099.9533,US GAAP 2023,S-1/A,2024-01-08,2024-01-08 06:03:00,0001214659-24-000371,0001850391,WISDOMTREE BITCOIN FUND,0099
725,http://www.sec.gov/Archives/edgar/data/1836875/000121390024001647/fs12024_nuvve.htm,DQC.US.0099.9533,US GAAP 2023,S-1,2024-01-08,2024-01-05 18:05:00,0001213900-24-001647,0001836875,NUVVE HOLDING CORP.,0099
726,http://www.sec.gov/Archives/edgar/data/1840317/000121390024001598/fs42023_plumacq1.htm,DQC.US.0099.9533,US GAAP 2023,S-4,2024-01-08,2024-01-05 17:12:00,0001213900-24-001598,0001840317,VEEA INC.,0099
727,http://www.sec.gov/Archives/edgar/data/1634293/000159991624000027/exceed_10k23o.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-01-08,2024-01-05 15:49:00,0001599916-24-000027,0001634293,"Exceed World, Inc.",0099
728,http://www.sec.gov/Archives/edgar/data/1440153/000109690624000019/bkhu-20230731.htm,DQC.US.0099.9533,US GAAP 2023,10-K,2024-01-08,2024-01-05 14:36:00,0001096906-24-000019,0001440153,"Bakhu Holdings, Corp.",0099
